time,site_id,instrument_id,ad_skip_count,ad_skip_count_override,ad_skip_count_use_override,amplifier_drive_power_burst_a_dbm,amplifier_drive_power_burst_b_dbm,amplifier_drive_power_chirp_a_dbm,amplifier_drive_power_chirp_b_dbm,amplifier_output_power_burst_a_dbm,amplifier_output_power_burst_b_dbm,amplifier_output_power_chirp_a_dbm,amplifier_output_power_chirp_b_dbm,amplitude_scaling_burst_a,amplitude_scaling_burst_b,amplitude_scaling_chirp_a,amplitude_scaling_chirp_b,antenna_humidity,antenna_temp,asp_communication_error,asp_connection,asp_connection_error,asp_custom_waveform_file_path_burst_a,asp_custom_waveform_file_path_burst_b,asp_custom_waveform_file_path_chirp_a,asp_custom_waveform_file_path_chirp_b,asp_status_summary,asp_trig_delay_burst_a,asp_trig_delay_burst_a_override,asp_trig_delay_burst_a_use_override,asp_trig_delay_burst_b,asp_trig_delay_burst_b_override,asp_trig_delay_burst_b_use_override,asp_trig_delay_chirp_a,asp_trig_delay_chirp_a_override,asp_trig_delay_chirp_a_use_override,asp_trig_delay_chirp_b,asp_trig_delay_chirp_b_override,asp_trig_delay_chirp_b_use_override,asp_unrecognized_firmware,asp_waveform_burst_a,asp_waveform_burst_b,asp_waveform_chirp_a,asp_waveform_chirp_b,attenuation_db_burst_a,attenuation_db_burst_b,attenuation_db_chirp_a,attenuation_db_chirp_b,bandwidth_burst_a,bandwidth_burst_b,bandwidth_chirp_a,bandwidth_chirp_b,cal_constant_burst_a_copol,cal_constant_burst_a_crosspol,cal_constant_burst_b_copol,cal_constant_burst_b_crosspol,cal_constant_chirp_a_copol,cal_constant_chirp_a_crosspol,cal_constant_chirp_b_copol,cal_constant_chirp_b_crosspol,cal_switch_enabled,cal_switch_enabled_effective,center_main_bang_burst_a,center_main_bang_burst_b,center_main_bang_chirp_a,center_main_bang_chirp_b,clutter_avg_len_a,clutter_avg_len_b,clutter_filter_enabled,coherent_on_recv_enabled,coherent_on_recv_gate_burst_a,coherent_on_recv_gate_burst_b,coherent_on_recv_gate_chirp_a,coherent_on_recv_gate_chirp_b,cold_noise_mw_burst_a_copol,cold_noise_mw_burst_a_crosspol,cold_noise_mw_burst_b_copol,cold_noise_mw_burst_b_crosspol,cold_noise_mw_chirp_a_copol,cold_noise_mw_chirp_a_crosspol,cold_noise_mw_chirp_b_copol,cold_noise_mw_chirp_b_crosspol,cold_noise_region_n_gates,cold_noise_region_start_gate,coolant_return_temp,coolant_supply_temp,data_trimming_enabled,digrcv_filter_bandwidth_ch1,digrcv_filter_bandwidth_ch2,digrcv_filter_bandwidth_ch3,digrcv_filter_bandwidth_ch4,digrcv_filter_bandwidth_effective_ch1,digrcv_filter_bandwidth_effective_ch2,digrcv_filter_bandwidth_effective_ch3,digrcv_filter_bandwidth_effective_ch4,digrcv_fir_dec,digrcv_fir_dec_effective,digrcv_fir_filter_delay,eight_vdc,eika_temp,ems_1_override,ems_1_override_effective,ems_2_override,ems_2_override_effective,ems_delay,ems_use_override,ems_use_override_effective,fft_len_a,fft_len_b,fft_taper,fifteen_vdc,five_point_two_vdc,five_vdc,group_b_enabled,group_b_enabled_effective,hot_noise_mw_burst_a_copol,hot_noise_mw_burst_a_crosspol,hot_noise_mw_burst_b_copol,hot_noise_mw_burst_b_crosspol,hot_noise_mw_chirp_a_copol,hot_noise_mw_chirp_a_crosspol,hot_noise_mw_chirp_b_copol,hot_noise_mw_chirp_b_crosspol,hot_noise_region_n_gates,hot_noise_region_start_gate,incl_pitch,incl_roll,lna_copol_temp,lna_xpol_temp,max_sampled_range_burst_a,max_sampled_range_burst_b,max_sampled_range_chirp_a,max_sampled_range_chirp_b,max_velocity_m_sec_burst_a,max_velocity_m_sec_burst_b,max_velocity_m_sec_chirp_a,max_velocity_m_sec_chirp_b,minus_five_vdc,mod_blanked,mod_fault_time,mod_has_fault,mod_high_voltage_on,mod_power_on,mod_transmitting,mod_warming_up,modulator_external_temp,modulator_fault_interlock,modulator_fault_mod,modulator_fault_sum,modulator_fault_sync,modulator_fault_time_interlock,modulator_fault_time_mod,modulator_fault_time_sum,modulator_fault_time_sync,modulator_fault_time_transmitter_temp,modulator_fault_transmitter_temp,modulator_filament_delay,modulator_hv_on_command,modulator_power_on_command,modulator_power_valid,modulator_sync_divider,modulator_sync_enabled,modulator_sync_frequency,modulator_temp,moments_fixed_roi_width_m_sec,moments_power_threshold_db,moments_roi_mode,n_gates,n_gates_proc_burst_a,n_gates_proc_burst_b,n_gates_proc_chirp_a,n_gates_proc_chirp_b,n_group_pulses_a,n_group_pulses_b,noise_delay,noise_figure_db_burst_a_copol,noise_figure_db_burst_a_crosspol,noise_figure_db_burst_b_copol,noise_figure_db_burst_b_crosspol,noise_figure_db_chirp_a_copol,noise_figure_db_chirp_a_crosspol,noise_figure_db_chirp_b_copol,noise_figure_db_chirp_b_crosspol,noise_region_n_gates_nominal,noise_scale_factor_burst_a,noise_scale_factor_burst_b,noise_scale_factor_chirp_a,noise_scale_factor_chirp_b,noise_scale_factor_effective_burst_a,noise_scale_factor_effective_burst_b,noise_scale_factor_effective_chirp_a,noise_scale_factor_effective_chirp_b,noise_width,noise_width_override,noise_width_use_override,outside_air_temp,pentek_open,pentek_open_failed,pentek_receiving_data,pentek_run_failed,pentek_running,pentek_status_summary,plo1_lock_status,plo2_lock_status,plo3_lock_status,plo4_lock_status,post_avg_len,power_supply_temp,pri_a,pri_b,pulse_compression_ratio_burst_a,pulse_compression_ratio_burst_b,pulse_compression_ratio_chirp_a,pulse_compression_ratio_chirp_b,pulse_compression_ratio_effective_burst_a,pulse_compression_ratio_effective_burst_b,pulse_compression_ratio_effective_chirp_a,pulse_compression_ratio_effective_chirp_b,range_gate_spacing,range_gate_spacing_proc,range_resolution_burst_a,range_resolution_burst_b,range_resolution_chirp_a,range_resolution_chirp_b,range_resolution_effective_burst_a,range_resolution_effective_burst_b,range_resolution_effective_chirp_a,range_resolution_effective_chirp_b,rcb_communication_error,rcb_connection,rcb_connection_error,rcb_humidity,rcb_status_summary,rcb_status_valid,rcb_temp,rcb_unrecognized_firmware,reverse_pwr_load_temp,rf_unit_output_power_burst_a_dbm,rf_unit_output_power_burst_b_dbm,rf_unit_output_power_chirp_a_dbm,rf_unit_output_power_chirp_b_dbm,rf_unit_temp,rtd14,rtd15,rtd16,rtd6,rtd7,rtd8,rx_gain_db_burst_a_copol,rx_gain_db_burst_a_crosspol,rx_gain_db_burst_b_copol,rx_gain_db_burst_b_crosspol,rx_gain_db_chirp_a_copol,rx_gain_db_chirp_a_crosspol,rx_gain_db_chirp_b_copol,rx_gain_db_chirp_b_crosspol,scope_communication_error,scope_connection,scope_connection_error,scope_lookup_table_missing,scope_status_summary,server_mode,server_state,signal_region_n_gates_a,signal_region_n_gates_b,signal_region_start_gate_a,signal_region_start_gate_b,sky_noise_mw_burst_a_copol,sky_noise_mw_burst_a_crosspol,sky_noise_mw_burst_b_copol,sky_noise_mw_burst_b_crosspol,sky_noise_mw_chirp_a_copol,sky_noise_mw_chirp_a_crosspol,sky_noise_mw_chirp_b_copol,sky_noise_mw_chirp_b_crosspol,sky_noise_region_n_gates,sky_noise_region_start_gate,software_dec,software_filter_burst_a,software_filter_burst_b,software_filter_chirp_a,software_filter_chirp_b,software_filter_file_path_burst_a,software_filter_file_path_burst_b,software_filter_file_path_chirp_a,software_filter_file_path_chirp_b,software_filter_output_trimming_power_threshold,tukey_coef_burst_a,tukey_coef_burst_b,tukey_coef_chirp_a,tukey_coef_chirp_b,tukey_coef_effective_burst_a,tukey_coef_effective_burst_b,tukey_coef_effective_chirp_a,tukey_coef_effective_chirp_b,tukey_correction_burst_a,tukey_correction_burst_b,tukey_correction_chirp_a,tukey_correction_chirp_b,twelve_vdc,twenty_eight_vdc,tx_freq_burst,tx_freq_chirp,tx_pulse_bracketing,tx_pulse_n_gates_burst_a,tx_pulse_n_gates_burst_b,tx_pulse_n_gates_chirp_a,tx_pulse_n_gates_chirp_b,tx_pulse_start_gate_burst_a,tx_pulse_start_gate_burst_b,tx_pulse_start_gate_chirp_a,tx_pulse_start_gate_chirp_b,tx_pulse_width_a,tx_pulse_width_b,tx_trigger_delay,tx_trigger_enabled,tx_trigger_enabled_effective,use_digrcv_default_filter_ch1,use_digrcv_default_filter_ch2,use_digrcv_default_filter_ch3,use_digrcv_default_filter_ch4,use_digrcv_default_filter_effective_ch1,use_digrcv_default_filter_effective_ch2,use_digrcv_default_filter_effective_ch3,use_digrcv_default_filter_effective_ch4,use_software_filter_parameters,velocity_spacing_m_sec_burst_a,velocity_spacing_m_sec_burst_b,velocity_spacing_m_sec_chirp_a,velocity_spacing_m_sec_chirp_b,width_burst_a,width_burst_b,width_chirp_a,width_chirp_b,zero_gate_range_proc_burst_a,zero_gate_range_proc_burst_b,zero_gate_range_proc_chirp_a,zero_gate_range_proc_chirp_b,zero_gate_time,zero_raw_gate_range_burst_a,zero_raw_gate_range_burst_b,zero_raw_gate_range_chirp_a,zero_raw_gate_range_chirp_b,zero_raw_gate_range_offset_burst_a,zero_raw_gate_range_offset_burst_b,zero_raw_gate_range_offset_chirp_a,zero_raw_gate_range_offset_chirp_b
2015-08-10 16:49:51,1,1,21,0,0,10.9759,-999.0,10.6214,-999.0,64.2672,35.2192,64.0708,-999.0,0.630957,0.0112202,0.630957,0.0112202,65.6,22.565,ok,connected,ok,not_set,not_set,not_set,not_set,ok,1.5576e-05,0,0,1.5576e-05,0,0,3.485e-06,0,0,3.485e-06,0,0,ok,AspWaveform,AspWaveform,AspWaveform,AspWaveform,4,39,4,39,2727910.0,2727910.0,2746140.0,2746140.0,0.0140842,0.0140845,10.9487,10.6717,0.0003203,0.000387075,0.392074,0.481777,0,0,1.6086e-05,1.6086e-05,9.75e-06,9.75e-06,18,4,1,0,160,160,97,97,8.7502e-08,8.66371e-08,9.34656e-08,8.52877e-08,3.37836e-07,2.52294e-07,3.31377e-07,2.49813e-07,5,18,19.8987,19.2785,1,6000000.0,3330000.0,6000000.0,3330000.0,6000000.0,3330000.0,6000000.0,3330000.0,12,12,1.489e-06,7.95675,39.8382,1,1,1,1,1.641e-06,1,1,256,256,3,14.8493,5.182,4.9725,1,1,6.50282e-06,6.35537e-06,6.51587e-06,6.39779e-06,2.05872e-05,1.57728e-05,2.05411e-05,1.5918e-05,5,25,0.029,-0.0045,34.2848,33.5138,17081.4,17081.4,18031.2,18031.2,5.9773,5.9773,5.96702,5.96702,-4.98597,0,0.0,0,1,1,1,0,21.8562,0,0,0,0,0,0,0,0,0,0,0,1,1,1,36,1,277778,22.24,4,-25.0,0,1300,567,567,505,496,256,256,2.441e-06,3.208,3.41524,3.48954,3.31685,3.97295,3.83001,3.89762,3.74597,5,1.0,1.0,0.47,0.47,1.0,1.0,0.264418,0.40716,6.85e-07,0,0,22.7165,open,ok,yes,ok,yes,ok,1,1,1,1,1,23.3381,0.00036,0.00036,1.0,1.0,1.0,1.0,1.0,1.0,21.5642,21.5642,14.9896,29.9792,63.0,63.0,48.0,49.0,63.0,63.0,67.5,67.5,ok,connected,ok,16.704,ok,1,37.0244,ok,31.2997,62.4078,-999.0,61.8457,-999.0,35.442,112.014,112.014,112.014,112.014,111.963,112.014,34.9629,34.7125,34.9677,34.7428,39.2687,38.1436,39.2602,38.1848,ok,connected,ok,ok,ok,2,1,1134,1134,166,166,8.89667e-08,8.68508e-08,8.75672e-08,8.7571e-08,7.01979e-08,5.07468e-08,1.09013e-07,7.84183e-08,15,0,2,CompressionFilter (length = 1),CompressionFilter (length = 1),CompressionFilter (length = 366),CompressionFilter (length = 366),not_set,not_set,/usr/local/prosensing/filters/12us_pnnl_filter_a.fil,/usr/local/prosensing/filters/12us_pnnl_filter_b_low.fil,0.99,0.8,0.8,0.7,0.7,0.8,0.8,0.7,0.7,1.14572,1.14572,1.23576,1.23576,11.986,27.9585,34830000000.0,34890000000.0,1e-07,11,11,123,123,157,157,36,36,1.2772e-05,1.2772e-05,3.311e-06,1,1,0,0,0,0,1,0,1,0,1,0.0466976,0.0466976,0.0466173,0.0466173,4.81e-07,4.81e-07,1.1991e-05,1.1991e-05,58.1924,58.1924,1952.29,2087.2,4.1e-08,-2430.08,-2430.08,-1465.34,-1465.34,-25,-25,-10,-10
2015-08-10 16:52:02,1,1,21,0,0,10.9797,-999.0,10.6256,-999.0,64.2658,35.1513,64.0698,-999.0,0.630957,0.0112202,0.630957,0.0112202,65.6,22.565,ok,connected,ok,not_set,not_set,not_set,not_set,ok,1.5576e-05,0,0,1.5576e-05,0,0,3.485e-06,0,0,3.485e-06,0,0,ok,AspWaveform,AspWaveform,AspWaveform,AspWaveform,4,39,4,39,2727910.0,2727910.0,2746140.0,2746140.0,0.0140842,0.0140845,10.9487,10.6717,0.0003203,0.000387075,0.392074,0.481777,0,0,1.6086e-05,1.6086e-05,9.75e-06,9.75e-06,18,4,1,0,160,160,97,97,8.87174e-08,8.74296e-08,9.09439e-08,8.63574e-08,3.40764e-07,2.51685e-07,3.39342e-07,2.44413e-07,5,18,19.8987,19.2309,1,6000000.0,3330000.0,6000000.0,3330000.0,6000000.0,3330000.0,6000000.0,3330000.0,12,12,1.489e-06,7.95057,39.7414,1,1,1,1,1.641e-06,1,1,256,256,3,14.8378,5.18,4.98615,1,1,6.48005e-06,6.54331e-06,6.82622e-06,6.39491e-06,2.09509e-05,1.58841e-05,2.02633e-05,1.59525e-05,5,25,0.029,-0.0045,34.092,33.7065,17081.4,17081.4,18031.2,18031.2,5.9773,5.9773,5.96702,5.96702,-4.9764,0,0.0,0,1,1,1,0,21.6651,0,0,0,0,0,0,0,0,0,0,0,1,1,1,36,1,277778,22.24,4,-25.0,0,1300,567,567,505,496,256,256,2.441e-06,3.28417,3.32703,3.16419,3.3737,3.93374,3.78832,4.06261,3.64,5,1.0,1.0,0.47,0.47,1.0,1.0,0.264418,0.40716,6.85e-07,0,0,22.7165,open,ok,yes,ok,yes,ok,1,1,1,1,1,23.3381,0.00036,0.00036,1.0,1.0,1.0,1.0,1.0,1.0,21.5642,21.5642,14.9896,29.9792,63.0,63.0,48.0,49.0,63.0,63.0,67.5,67.5,ok,connected,ok,14.184,ok,1,37.0244,ok,31.6364,62.3938,-999.0,61.8334,-999.0,35.1043,112.014,112.014,112.014,112.014,111.963,112.014,34.9467,34.8403,35.1743,34.74,39.3454,38.1748,39.1983,38.1958,ok,connected,ok,ok,ok,2,1,1134,1134,166,166,8.882e-08,8.76953e-08,8.83569e-08,8.73415e-08,7.03492e-08,5.08057e-08,1.07534e-07,7.78034e-08,15,0,2,CompressionFilter (length = 1),CompressionFilter (length = 1),CompressionFilter (length = 366),CompressionFilter (length = 366),not_set,not_set,/usr/local/prosensing/filters/12us_pnnl_filter_a.fil,/usr/local/prosensing/filters/12us_pnnl_filter_b_low.fil,0.99,0.8,0.8,0.7,0.7,0.8,0.8,0.7,0.7,1.14572,1.14572,1.23576,1.23576,11.9814,27.9585,34830000000.0,34890000000.0,1e-07,11,11,123,123,157,157,36,36,1.2772e-05,1.2772e-05,3.311e-06,1,1,0,0,0,0,1,0,1,0,1,0.0466976,0.0466976,0.0466173,0.0466173,4.81e-07,4.81e-07,1.1991e-05,1.1991e-05,58.1924,58.1924,1952.29,2087.2,4.1e-08,-2430.08,-2430.08,-1465.34,-1465.34,-25,-25,-10,-10
2015-08-10 16:53:10,1,1,21,0,0,10.9769,-999.0,10.6274,-999.0,64.2668,35.2315,64.0716,-999.0,0.630957,0.0112202,0.630957,0.0112202,65.6,22.565,ok,connected,ok,not_set,not_set,not_set,not_set,ok,1.5576e-05,0,0,1.5576e-05,0,0,3.485e-06,0,0,3.485e-06,0,0,ok,AspWaveform,AspWaveform,AspWaveform,AspWaveform,4,39,4,39,2727910.0,2727910.0,2746140.0,2746140.0,0.0140842,0.0140845,10.9487,10.6717,0.0003203,0.000387075,0.392074,0.481777,0,0,1.6086e-05,1.6086e-05,9.75e-06,9.75e-06,18,4,1,0,160,160,97,97,8.98802e-08,8.79838e-08,9.04355e-08,8.64102e-08,3.41253e-07,2.52431e-07,3.41478e-07,2.56852e-07,5,18,19.851,19.2309,1,6000000.0,3330000.0,6000000.0,3330000.0,6000000.0,3330000.0,6000000.0,3330000.0,12,12,1.489e-06,7.95057,39.7414,1,1,1,1,1.641e-06,1,1,256,256,3,14.8435,5.18,4.9686,1,1,6.53088e-06,6.44642e-06,6.87715e-06,6.23338e-06,2.05871e-05,1.58775e-05,2.08109e-05,1.62239e-05,5,25,0.029,-0.0045,33.8029,33.6102,17081.4,17081.4,18031.2,18031.2,5.9773,5.9773,5.96702,5.96702,-4.9764,0,0.0,0,1,1,1,0,21.8084,0,0,0,0,0,0,0,0,0,0,0,1,1,1,36,1,277778,22.24,4,-25.0,0,1300,567,567,505,496,256,256,2.441e-06,3.30711,3.42052,3.10679,3.48904,4.01741,3.8032,3.97256,3.78459,5,1.0,1.0,0.47,0.47,1.0,1.0,0.264418,0.40716,6.85e-07,0,0,22.7165,open,ok,yes,ok,yes,ok,1,1,1,1,1,23.2903,0.00036,0.00036,1.0,1.0,1.0,1.0,1.0,1.0,21.5642,21.5642,14.9896,29.9792,63.0,63.0,48.0,49.0,63.0,63.0,67.5,67.5,ok,connected,ok,13.68,ok,1,36.8895,ok,31.6364,62.3922,-999.0,61.8322,-999.0,34.7186,112.014,112.014,112.014,112.014,112.014,112.014,34.9803,34.7743,35.2073,34.6274,39.2679,38.1728,39.3157,38.2668,ok,connected,ok,ok,ok,2,1,1134,1134,166,166,8.9713e-08,8.72509e-08,8.88213e-08,8.62874e-08,7.02226e-08,5.10299e-08,1.08856e-07,7.87203e-08,15,0,2,CompressionFilter (length = 1),CompressionFilter (length = 1),CompressionFilter (length = 366),CompressionFilter (length = 366),not_set,not_set,/usr/local/prosensing/filters/12us_pnnl_filter_a.fil,/usr/local/prosensing/filters/12us_pnnl_filter_b_low.fil,0.99,0.8,0.8,0.7,0.7,0.8,0.8,0.7,0.7,1.14572,1.14572,1.23576,1.23576,11.9814,27.9585,34830000000.0,34890000000.0,1e-07,11,11,123,123,157,157,36,36,1.2772e-05,1.2772e-05,3.311e-06,1,1,0,0,0,0,1,0,1,0,1,0.0466976,0.0466976,0.0466173,0.0466173,4.81e-07,4.81e-07,1.1991e-05,1.1991e-05,58.1924,58.1924,1952.29,2087.2,4.1e-08,-2430.08,-2430.08,-1465.34,-1465.34,-25,-25,-10,-10
2015-08-10 16:54:17,1,1,21,0,0,10.9827,-999.0,10.6401,-999.0,64.2676,35.2016,64.073,-999.0,0.630957,0.0112202,0.630957,0.0112202,65.8,22.342,ok,connected,ok,not_set,not_set,not_set,not_set,ok,1.5576e-05,0,0,1.5576e-05,0,0,3.485e-06,0,0,3.485e-06,0,0,ok,AspWaveform,AspWaveform,AspWaveform,AspWaveform,4,39,4,39,2727910.0,2727910.0,2746140.0,2746140.0,0.0140842,0.0140845,10.9487,10.6717,0.0003203,0.000387075,0.392074,0.481777,0,0,1.6086e-05,1.6086e-05,9.75e-06,9.75e-06,18,4,1,0,160,160,97,97,8.85929e-08,8.81657e-08,9.22386e-08,8.79987e-08,3.43737e-07,2.53959e-07,3.41191e-07,2.50382e-07,5,18,19.851,19.2785,1,6000000.0,3330000.0,6000000.0,3330000.0,6000000.0,3330000.0,6000000.0,3330000.0,12,12,1.489e-06,7.95984,39.6446,1,1,1,1,1.641e-06,1,1,256,256,3,14.8435,5.182,4.97055,1,1,6.62871e-06,6.43484e-06,6.62304e-06,6.341e-06,2.08315e-05,1.58189e-05,2.11165e-05,1.62499e-05,5,25,0.029,-0.0045,33.562,33.273,17081.4,17081.4,18031.2,18031.2,5.9773,5.9773,5.96702,5.96702,-4.9764,0,0.0,0,1,1,1,0,21.5218,0,0,0,0,0,0,0,0,0,0,0,1,1,1,36,1,277778,22.24,4,-25.0,0,1300,567,567,505,496,256,256,2.441e-06,3.17813,3.43753,3.35946,3.49388,3.99731,3.84617,3.9045,3.66498,5,1.0,1.0,0.47,0.47,1.0,1.0,0.264418,0.40716,6.85e-07,0,0,22.6209,open,ok,yes,ok,yes,ok,1,1,1,1,1,23.1946,0.00036,0.00036,1.0,1.0,1.0,1.0,1.0,1.0,21.5642,21.5642,14.9896,29.9792,63.0,63.0,48.0,49.0,63.0,63.0,67.5,67.5,ok,connected,ok,13.68,ok,1,36.8895,ok,31.5402,62.3908,-999.0,61.835,-999.0,34.3812,112.014,112.014,112.064,112.014,112.014,112.014,35.0466,34.7662,35.0404,34.7016,39.3195,38.1561,39.3801,38.2756,ok,connected,ok,ok,ok,2,1,1134,1134,166,166,8.92743e-08,8.74457e-08,9.01696e-08,8.76165e-08,7.09323e-08,5.13605e-08,1.07641e-07,7.88753e-08,15,0,2,CompressionFilter (length = 1),CompressionFilter (length = 1),CompressionFilter (length = 366),CompressionFilter (length = 366),not_set,not_set,/usr/local/prosensing/filters/12us_pnnl_filter_a.fil,/usr/local/prosensing/filters/12us_pnnl_filter_b_low.fil,0.99,0.8,0.8,0.7,0.7,0.8,0.8,0.7,0.7,1.14572,1.14572,1.23576,1.23576,11.9722,27.9585,34830000000.0,34890000000.0,1e-07,11,11,123,123,157,157,36,36,1.2772e-05,1.2772e-05,3.311e-06,1,1,0,0,0,0,1,0,1,0,1,0.0466976,0.0466976,0.0466173,0.0466173,4.81e-07,4.81e-07,1.1991e-05,1.1991e-05,58.1924,58.1924,1952.29,2087.2,4.1e-08,-2430.08,-2430.08,-1465.34,-1465.34,-25,-25,-10,-10
2015-08-10 16:55:25,1,1,21,0,0,10.9749,-999.0,10.6321,-999.0,64.268,35.2139,64.0738,-999.0,0.630957,0.0112202,0.630957,0.0112202,66.0,22.342,ok,connected,ok,not_set,not_set,not_set,not_set,ok,1.5576e-05,0,0,1.5576e-05,0,0,3.485e-06,0,0,3.485e-06,0,0,ok,AspWaveform,AspWaveform,AspWaveform,AspWaveform,4,39,4,39,2727910.0,2727910.0,2746140.0,2746140.0,0.0140842,0.0140845,10.9487,10.6717,0.0003203,0.000387075,0.392074,0.481777,0,0,1.6086e-05,1.6086e-05,9.75e-06,9.75e-06,18,4,1,0,160,160,97,97,9.09346e-08,8.77775e-08,9.07408e-08,8.58708e-08,3.44139e-07,2.50565e-07,3.4654e-07,2.50772e-07,5,18,19.851,19.2309,1,6000000.0,3330000.0,6000000.0,3330000.0,6000000.0,3330000.0,6000000.0,3330000.0,12,12,1.489e-06,7.95984,39.7898,1,1,1,1,1.641e-06,1,1,256,256,3,14.8493,5.182,4.96665,1,1,6.65078e-06,6.54634e-06,6.71334e-06,6.66294e-06,2.10983e-05,1.59002e-05,2.14541e-05,1.5775e-05,5,25,0.029,0.029,33.4657,33.1767,17081.4,17081.4,18031.2,18031.2,5.9773,5.9773,5.96702,5.96702,-4.99554,0,0.0,0,1,1,1,0,21.3785,0,0,0,0,0,0,0,0,0,0,0,1,1,1,36,1,277778,22.24,4,-25.0,0,1300,567,567,505,496,256,256,2.441e-06,3.27836,3.34247,3.22774,3.16813,3.94629,3.76414,3.90315,3.80268,5,1.0,1.0,0.47,0.47,1.0,1.0,0.264418,0.40716,6.85e-07,0,0,22.6209,open,ok,yes,ok,yes,ok,1,1,1,1,1,23.1468,0.00036,0.00036,1.0,1.0,1.0,1.0,1.0,1.0,21.5642,21.5642,14.9896,29.9792,63.0,63.0,48.0,49.0,63.0,63.0,67.5,67.5,ok,connected,ok,13.344,ok,1,36.7545,ok,31.3478,62.391,-999.0,61.8346,-999.0,34.2848,112.014,112.014,112.014,112.014,111.963,112.014,35.0597,34.8421,35.101,34.9211,39.3756,38.1796,39.449,38.1447,ok,connected,ok,ok,ok,2,1,1134,1134,166,166,8.99263e-08,8.7434e-08,9.14608e-08,8.84938e-08,7.03424e-08,5.11724e-08,1.07842e-07,7.88896e-08,15,0,2,CompressionFilter (length = 1),CompressionFilter (length = 1),CompressionFilter (length = 366),CompressionFilter (length = 366),not_set,not_set,/usr/local/prosensing/filters/12us_pnnl_filter_a.fil,/usr/local/prosensing/filters/12us_pnnl_filter_b_low.fil,0.99,0.8,0.8,0.7,0.7,0.8,0.8,0.7,0.7,1.14572,1.14572,1.23576,1.23576,11.9768,27.9585,34830000000.0,34890000000.0,1e-07,11,11,123,123,157,157,36,36,1.2772e-05,1.2772e-05,3.311e-06,1,1,0,0,0,0,1,0,1,0,1,0.0466976,0.0466976,0.0466173,0.0466173,4.81e-07,4.81e-07,1.1991e-05,1.1991e-05,58.1924,58.1924,1952.29,2087.2,4.1e-08,-2430.08,-2430.08,-1465.34,-1465.34,-25,-25,-10,-10
2015-08-10 16:56:32,1,1,21,0,0,10.9765,-999.0,10.6306,-999.0,64.2686,35.1898,64.0752,-999.0,0.630957,0.0112202,0.630957,0.0112202,66.2,22.342,ok,connected,ok,not_set,not_set,not_set,not_set,ok,1.5576e-05,0,0,1.5576e-05,0,0,3.485e-06,0,0,3.485e-06,0,0,ok,AspWaveform,AspWaveform,AspWaveform,AspWaveform,4,39,4,39,2727910.0,2727910.0,2746140.0,2746140.0,0.0140842,0.0140845,10.9487,10.6717,0.0003203,0.000387075,0.392074,0.481777,0,0,1.6086e-05,1.6086e-05,9.75e-06,9.75e-06,18,4,1,0,160,160,97,97,9.127e-08,8.76956e-08,8.99431e-08,8.6036e-08,3.41363e-07,2.50712e-07,3.56117e-07,2.50901e-07,5,18,19.8987,19.2309,1,6000000.0,3330000.0,6000000.0,3330000.0,6000000.0,3330000.0,6000000.0,3330000.0,12,12,1.489e-06,7.96293,39.6446,1,1,1,1,1.641e-06,1,1,256,256,3,14.8493,5.18,4.9764,1,1,6.65797e-06,6.49932e-06,6.55328e-06,6.49087e-06,2.07896e-05,1.58171e-05,2.11202e-05,1.58598e-05,5,25,0.029,-0.0045,33.7065,33.3212,17081.4,17081.4,18031.2,18031.2,5.9773,5.9773,5.96702,5.96702,-4.98597,0,0.0,0,1,1,1,0,21.3785,0,0,0,0,0,0,0,0,0,0,0,1,1,1,36,1,277778,22.24,4,-25.0,0,1300,567,567,505,496,256,256,2.441e-06,3.28981,3.37009,3.29511,3.29173,3.97562,3.78985,4.09279,3.7813,5,1.0,1.0,0.47,0.47,1.0,1.0,0.264418,0.40716,6.85e-07,0,0,22.6209,open,ok,yes,ok,yes,ok,1,1,1,1,1,23.099,0.00036,0.00036,1.0,1.0,1.0,1.0,1.0,1.0,21.5642,21.5642,14.9896,29.9792,63.0,63.0,48.0,49.0,63.0,63.0,67.5,67.5,ok,connected,ok,13.176,ok,1,36.7545,ok,31.2035,62.3896,-999.0,61.8349,-999.0,34.6704,112.014,112.014,112.014,112.014,112.014,112.014,35.0642,34.8104,34.9953,34.8058,39.3111,38.1565,39.3777,38.1683,ok,connected,ok,ok,ok,2,1,1134,1134,166,166,8.96041e-08,8.74574e-08,8.98746e-08,8.61765e-08,7.01288e-08,5.1254e-08,1.08138e-07,7.83963e-08,15,0,2,CompressionFilter (length = 1),CompressionFilter (length = 1),CompressionFilter (length = 366),CompressionFilter (length = 366),not_set,not_set,/usr/local/prosensing/filters/12us_pnnl_filter_a.fil,/usr/local/prosensing/filters/12us_pnnl_filter_b_low.fil,0.99,0.8,0.8,0.7,0.7,0.8,0.8,0.7,0.7,1.14572,1.14572,1.23576,1.23576,11.9722,27.9585,34830000000.0,34890000000.0,1e-07,11,11,123,123,157,157,36,36,1.2772e-05,1.2772e-05,3.311e-06,1,1,0,0,0,0,1,0,1,0,1,0.0466976,0.0466976,0.0466173,0.0466173,4.81e-07,4.81e-07,1.1991e-05,1.1991e-05,58.1924,58.1924,1952.29,2087.2,4.1e-08,-2430.08,-2430.08,-1465.34,-1465.34,-25,-25,-10,-10
